3,2,67
9,4,52
4,3,60
5,1,39
1,5,83
4,1,21
4,5,40
7,4,75
2,3,63
2,4,61
9,2,29
2,4,54
5,5,38
5,5,60
6,1,56
5,1,35
10,1,62
10,1,33
4,4,65
4,4,48
9,2,73
7,2,54
9,4,59
2,5,81
5,5,53
6,4,36
2,2,61
8,2,73
10,3,67
3,3,47
9,4,75
5,2,58
9,3,36
10,3,48
4,5,49
5,5,42
3,4,77
10,1,35
4,3,26
5,4,43
9,2,47
10,2,32
5,1,55
2,3,70
7,2,14
1,1,66
8,1,46
4,2,97
3,5,34
1,4,71
2,4,54
7,2,51
5,2,8
1,4,31
3,4,45
7,2,43
8,4,54
8,4,46
10,3,45
7,3,44
3,4,37
4,5,35
6,2,83
4,1,43
4,2,24
1,3,27
1,5,88
7,4,67
3,4,28
2,1,38
1,3,55
6,4,46
5,1,66
4,2,32
7,3,64
7,1,39
6,2,45
9,2,54
7,4,66
1,5,53
1,2,49
2,3,75
10,5,50
4,3,51
6,3,43
6,3,39
4,1,8
3,2,66
10,3,30
3,3,56
8,3,68
6,5,30
10,2,50
7,3,43
8,3,48
5,3,98
8,4,29
4,4,48
3,4,94
9,3,47
3,4,61
10,3,42
1,4,54
6,3,22
5,2,51
1,3,25
10,4,46
6,1,58
3,4,46
6,1,11
7,5,54
6,2,24
8,5,82
6,5,59
6,4,66
9,2,53
9,1,52
3,1,39
2,2,41
4,1,53
2,1,32
7,1,26
2,4,53
8,5,49
9,4,63
5,2,57
4,1,73
7,5,51
9,3,33
9,1,15
2,2,48
7,3,38
5,4,47
1,2,55
5,4,48
8,5,56
8,3,30
9,5,33
2,5,61
4,3,67
5,3,56
3,3,46
7,4,49
9,1,36
7,3,74
8,2,23
5,4,58
6,3,33
7,1,41
10,1,52
5,1,23
8,2,57
4,2,24
8,4,30
4,2,36
10,3,57
10,2,63
3,2,69
10,5,50
1,2,25
2,3,60
8,3,47
1,3,50
6,2,29
1,4,74
6,2,59
3,2,30
8,1,39
3,5,44
7,3,54
1,2,68
3,5,16
2,4,54
2,5,32
4,2,73
8,4,72
3,2,42
1,4,70
2,2,54
2,3,97
8,1,45
3,3,62
9,2,30
4,2,36
1,5,0
9,1,59
7,4,80
3,4,43
4,4,34
10,1,39
7,2,57
6,1,56
9,3,28
2,1,41
2,4,59
2,1,31
8,3,56
8,4,94
2,1,55
7,1,0
5,2,73
6,3,68
2,2,62
1,1,58
8,5,79
5,3,23
9,3,63
9,4,42
5,3,59
9,5,47
9,2,68
1,2,56
3,2,38
1,5,20
9,1,5
10,5,74
1,2,34
10,2,46
2,3,49
10,4,30
4,4,15
9,2,64
7,3,46
2,5,82
10,1,68
6,4,75
4,3,69
7,3,60
3,3,69
3,5,51
5,2,32
8,3,36
7,4,61
3,5,55
8,5,47
9,4,77
5,2,35
9,2,67
3,1,78
2,5,11
5,1,36
3,5,46
4,5,59
4,2,89
6,4,54
10,4,28
8,2,89
1,2,44
8,5,52
10,5,61
5,2,48
5,4,89
7,4,42
6,3,25
6,1,73
5,2,29
6,1,66
9,3,39
5,3,72
6,5,51
8,3,62
5,4,49
8,5,83
4,1,57
8,5,63
8,5,55
8,1,7
7,5,25
4,5,38
4,2,44
9,1,75
6,4,61
7,1,59
10,4,53
9,3,51
5,3,54
6,4,43
6,5,58
9,5,53
9,3,46
6,3,39
1,4,60
1,4,32
6,3,59
7,5,54
5,3,43
3,1,45
1,3,55
2,4,57
8,1,47
6,1,69
4,5,68
5,4,46
7,1,48
3,2,60
3,1,45
10,5,57
6,1,43
8,2,41
4,3,45
3,1,51
4,5,76
7,1,38
9,5,89
2,4,54
5,5,64
3,4,52
1,5,30
5,3,49
9,3,53
10,5,53
3,3,55
2,2,36
6,1,51
6,4,78
7,5,30
5,2,44
8,3,50
10,3,50
6,2,36
6,2,75
5,3,55
10,4,74
4,4,42
2,3,62
5,4,81
6,3,58
9,5,55
3,1,43
9,1,52
6,5,32
6,4,49
6,3,85
9,2,52
9,5,44
3,4,56
5,3,48
5,5,22
10,2,100
8,4,60
8,2,74
1,3,20
4,4,24
2,2,51
1,1,14
1,2,33
3,3,67
2,4,60
10,4,83
10,5,28
10,2,79
10,5,21
8,1,36
1,5,19
1,5,72
8,2,53
2,2,52
1,3,59
9,4,57
7,3,77
8,4,78
9,5,42
5,1,67
3,5,62
5,4,49
5,5,45
1,3,58
6,5,67
3,1,44
10,2,30
4,5,74
8,1,34
7,1,30
10,4,58
3,1,44
9,5,23
2,2,100
3,5,25
8,2,53
9,4,59
4,3,67
8,3,79
10,3,38
3,2,75
2,5,45
10,1,72
4,1,60
4,2,38
1,1,22
5,1,50
9,1,33
8,2,55
1,5,40
7,2,36
9,5,71
2,5,42
5,4,78
10,2,64
10,4,68
7,2,35
6,2,34
2,3,35
1,1,60
10,4,75
4,3,35
7,4,13
7,2,46
2,1,61
10,2,41
4,5,55
8,3,63
4,1,61
9,4,56
6,5,53
5,5,43
3,2,35
9,4,71
7,1,20
4,1,60
2,1,41
1,1,39
4,3,34
10,1,60
6,5,62
7,2,47
6,2,56
2,4,36
7,1,61
10,3,40
6,4,21
4,4,50
2,3,76
7,2,78
3,3,66
1,1,55
6,2,35
1,3,60
2,5,74
9,3,39
3,3,32
8,5,42
1,4,23
1,4,55
3,5,34
3,3,87
6,1,64
10,5,65
10,1,50
8,1,45
1,3,45
10,4,36
5,1,69
7,5,38
7,4,63
2,1,47
1,1,37
8,4,46
2,5,75
8,1,63
6,5,30
7,5,33
2,3,42
9,1,22
4,5,66
8,1,60
4,3,82
2,1,97
7,5,41
7,5,55
8,4,71
1,2,54
5,5,49
1,1,53
2,2,76
10,5,36
4,1,66
2,1,60
5,5,45
4,4,68
3,5,63
1,5,20
2,5,44
10,2,75
9,5,54
3,1,82
1,1,42
9,1,38
7,3,43
7,5,52
8,2,53
3,1,57
6,5,21
10,1,58
4,4,12
1,4,33
3,2,19
10,3,43
5,1,38
1,2,76
7,4,42
